ds,dep_var,trend,tv,fb,intercept,depVarHat,solID
2021-11-25,12149634,19142162.2157578,470418.936949231,366869.147588048,-7823456.1738912,12155994.1264039,1_480_1
2021-11-26,12030693,19141875.4150207,267759.302774279,375165.304453469,-7823456.1738912,11961343.8483572,1_480_1
2021-11-27,11656155,19141588.6142835,148064.265507435,198118.239273392,-7823456.1738912,11664314.9451731,1_480_1
2021-11-28,11817687,19141301.8135463,308425.485575039,288761.636174529,-7823456.1738912,11915032.7614047,1_480_1
2021-11-29,11905789,19141015.0128092,368857.169111996,316305.86206439,-7823456.1738912,12002721.8700944,1_480_1
2021-11-30,11852899,19140728.212072,351613.055619618,259000.587750095,-7823456.1738912,11927885.6815505,1_480_1
2021-12-01,12060952,19140441.4113349,453203.889075628,278106.583551324,-7823456.1738912,12048295.7100706,1_480_1
2021-12-02,12128393,19140154.6105977,455334.626683264,244276.392748807,-7823456.1738912,12016309.4561386,1_480_1
2021-12-03,12364068,19139867.8098606,420551.09016925,404800.348314246,-7823456.1738912,12141763.0744529,1_480_1
2021-12-04,12315688,19139581.0091234,407775.182200744,336797.881120779,-7823456.1738912,12060697.8985537,1_480_1
2021-12-05,11890419,19139294.2083863,158315.345890446,187232.360891048,-7823456.1738912,11661385.7412766,1_480_1
2021-12-06,11804249,19139007.4076491,262755.782737491,179684.076558948,-7823456.1738912,11757991.0930543,1_480_1
2021-12-07,12085555,19138720.6069119,321628.080742192,411599.011878719,-7823456.1738912,12048491.5256417,1_480_1
2021-12-08,11711982,19138433.8061748,196658.804129566,202161.982455877,-7823456.1738912,11713798.418869,1_480_1
2021-12-09,11791885,19138147.0054376,332962.091069393,223064.991534651,-7823456.1738912,11870717.9141505,1_480_1
2021-12-10,12209134,19137860.2047005,439453.997772647,437615.489967396,-7823456.1738912,12191473.5185493,1_480_1
2021-12-11,12135481,19137573.4039633,407520.792795238,340567.959807288,-7823456.1738912,12062205.9826747,1_480_1
2021-12-12,11906198,19137286.6032262,225608.020013627,293332.51737162,-7823456.1738912,11832770.9667202,1_480_1
2021-12-13,11996044,19136999.802489,420028.032077023,250202.471874221,-7823456.1738912,11983774.1325491,1_480_1
2021-12-14,12139159,19136713.0017519,302012.088277466,447858.521201322,-7823456.1738912,12063127.4373395,1_480_1
2021-12-15,11950284,19136426.2010147,269202.965383629,360121.877013271,-7823456.1738912,11942294.8695204,1_480_1
2021-12-16,11918892,19136139.4002775,292353.652878057,336325.682603717,-7823456.1738912,11941362.5618681,1_480_1
2021-12-17,11791217,19135852.5995404,273622.662099374,260243.244217217,-7823456.1738912,11846262.3319658,1_480_1
2021-12-18,11665442,19135565.7988032,270850.807280852,183500.600772689,-7823456.1738912,11766461.0329656,1_480_1
2021-12-19,12163508,19135278.9980661,427090.926571786,443274.781474174,-7823456.1738912,12182188.5322208,1_480_1
2021-12-20,12076405,19134992.1973289,447356.235948393,263140.256124574,-7823456.1738912,12022032.5155107,1_480_1
2021-12-21,11959578,19134705.3965918,286773.199503926,276394.420518917,-7823456.1738912,11874416.8427234,1_480_1
2021-12-22,11710135,19134418.5958546,203551.05001521,180823.633003247,-7823456.1738912,11695337.1049819,1_480_1
2021-12-23,11840367,19134131.7951175,79695.476917932,427828.144069312,-7823456.1738912,11818199.2422135,1_480_1
2021-12-24,11749583,19133844.9943803,376827.227792465,238509.452302149,-7823456.1738912,11925725.5005837,1_480_1
2021-12-25,11972966,19133558.1936431,319188.273957338,425110.335727698,-7823456.1738912,12054400.629437,1_480_1
2021-12-26,12117511,19133271.392906,433132.078372089,401328.299216997,-7823456.1738912,12144275.5966039,1_480_1
2021-12-27,12023892,19132984.5921688,250586.454959377,428177.602851158,-7823456.1738912,11988292.4760882,1_480_1
2021-12-28,11828027,19132697.7914317,277403.486529786,286987.384200136,-7823456.1738912,11873632.4882704,1_480_1
2021-12-29,12088159,19132410.9906945,400567.561199414,397271.856273178,-7823456.1738912,12106794.2342759,1_480_1
2021-12-30,12099857,19132124.1899574,372187.177854111,399455.729859428,-7823456.1738912,12080310.9237797,1_480_1
2021-12-31,12112077,19131837.3892202,463120.02595358,262010.818993857,-7823456.1738912,12033512.0602765,1_480_1
2021-01-11,12044622,18807851.9894773,391383.593687725,164615.303635001,-7378795.8911492,11985054.9956508,1_487_3
2021-01-12,12112910,18807571.5338286,240958.192429961,342070.994205059,-7378795.8911492,12011804.8293145,1_487_3
2021-01-13,11969532,18807291.07818,153899.996736764,380030.092869802,-7378795.8911492,11962425.2766373,1_487_3
2021-01-14,11796209,18807010.6225313,223234.033335001,295955.237104473,-7378795.8911492,11947404.0018216,1_487_3
2021-01-15,11833576,18806730.1668827,185385.302595707,411189.040318127,-7378795.8911492,12024508.6186473,1_487_3
2021-01-16,12113777,18806449.711234,439346.186123599,435751.56099277,-7378795.8911492,12302751.5672012,1_487_3
2021-01-17,11904830,18806169.2555854,296813.297745792,337106.008427679,-7378795.8911492,12061292.6706096,1_487_3
2021-01-18,11799871,18805888.7999367,171328.62237973,363466.637579536,-7378795.8911492,11961888.1687468,1_487_3
2021-01-19,11587921,18805608.344288,293208.906187829,173269.343371067,-7378795.8911492,11893290.7026977,1_487_3
2021-01-20,11610872,18805327.8886394,125891.488697778,289404.999340981,-7378795.8911492,11841828.4855289,1_487_3
2021-01-21,11541748,18805047.4329907,251015.099544138,205038.329038603,-7378795.8911492,11882304.9704243,1_487_3
2021-01-22,11613096,18804766.9773421,249480.067321731,278149.103362378,-7378795.8911492,11953600.256877,1_487_3
2021-01-23,11915932,18804486.5216934,374318.515508646,399006.731158394,-7378795.8911492,12199015.8772113,1_487_3
2021-01-24,11824708,18804206.0660448,404136.45331896,203522.806217708,-7378795.8911492,12033069.4344322,1_487_3
2021-01-25,12310367,18803925.6103961,454200.807962027,432053.702305966,-7378795.8911492,12311384.2295149,1_487_3
2021-01-26,12421456,18803645.1547474,449848.336187776,417853.262840393,-7378795.8911492,12292550.8626264,1_487_3
2021-01-27,12325532,18803364.6990988,373988.536025208,386451.967479302,-7378795.8911492,12185009.3114541,1_487_3
2021-01-28,12309899,18803084.2434501,460702.623059862,232475.824900944,-7378795.8911492,12117466.8002617,1_487_3
2021-01-29,12467420,18802803.7878015,413152.435911934,350677.950868828,-7378795.8911492,12187838.283433,1_487_3
2021-01-30,12218519,18802523.3321528,315621.126004422,250293.124565297,-7378795.8911492,11989641.6915733,1_487_3
2021-01-31,11881975,18802242.8765042,97243.3647193137,180401.126315694,-7378795.8911492,11701091.47639,1_487_3
2021-02-01,11957736,18801962.4208555,47536.2516513885,412303.493404993,-7378795.8911492,11883006.2747627,1_487_3
2021-02-02,12050643,18801681.9652069,344120.002178064,406028.178816193,-7378795.8911492,12173034.2550519,1_487_3
2021-02-03,11999255,18801401.5095582,283320.297779751,408624.473462598,-7378795.8911492,12114550.3896514,1_487_3
2021-02-04,12240632,18801121.0539095,444463.094290934,430191.624174287,-7378795.8911492,12296979.8812256,1_487_3
2021-02-05,11906274,18800840.5982609,322450.294236703,226584.462609279,-7378795.8911492,11971079.4639577,1_487_3
2021-02-06,12106825,18800560.1426122,462295.902991217,211562.328524439,-7378795.8911492,12095622.4829787,1_487_3
2021-02-07,12288063,18800279.6869636,336742.586097085,429694.640069611,-7378795.8911492,12187921.0219811,1_487_3
2021-02-08,11922797,18799999.2313149,339316.693236787,169343.114648466,-7378795.8911492,11929863.148051,1_487_3
2021-02-09,12153946,18799718.7756663,451170.15305133,208008.472074324,-7378795.8911492,12080101.5096427,1_487_3
2021-02-10,12262042,18799438.3200176,304519.992488904,402384.522462421,-7378795.8911492,12127546.9438197,1_487_3
2021-02-11,12250411,18799157.864369,381309.805642533,343264.935173848,-7378795.8911492,12144936.7140361,1_487_3
2021-02-12,11910803,18798877.4087203,193406.79975358,210474.857662517,-7378795.8911492,11823963.1749872,1_487_3
2021-02-13,12266959,18798596.9530716,433979.034535675,354890.511331804,-7378795.8911492,12208670.6077899,1_487_3
2021-02-14,12359180,18798316.497423,430420.438953557,361596.550690118,-7378795.8911492,12211537.5959175,1_487_3
2021-02-15,11916816,18798036.0417743,146690.579566827,232526.55482204,-7378795.8911492,11798457.285014,1_487_3
2021-02-16,11719503,18797755.5861257,188989.627372779,160283.170667585,-7378795.8911492,11768232.4930168,1_487_3
2021-02-17,11815434,18797475.130477,121486.665029544,377430.028925213,-7378795.8911492,11917595.9332826,1_487_3
2021-02-18,12070369,18797194.6748284,427201.654062218,387166.614975922,-7378795.8911492,12232767.0527173,1_487_3
2021-02-19,12011310,18796914.2191797,418195.557142623,248718.415173465,-7378795.8911492,12085032.3003466,1_487_3
2021-02-20,11997024,18796633.7635311,325663.450836647,291086.304752876,-7378795.8911492,12034587.6279714,1_487_3
2021-02-21,12037637,18796353.3078824,451281.244091268,159727.341161688,-7378795.8911492,12028566.0019862,1_487_3
2021-02-22,12406604,18796072.8522337,441785.623164414,386941.959483504,-7378795.8911492,12246004.5437325,1_487_3
2021-02-23,12225810,18795792.3965851,190451.931347464,428576.136994511,-7378795.8911492,12036024.5737779,1_487_3
2021-02-24,12021637,18795511.9409364,210000.546053535,375118.159589522,-7378795.8911492,12001834.7554303,1_487_3
2021-02-25,11597088,18795231.4852878,109443.038230032,173997.166790152,-7378795.8911492,11699875.7991588,1_487_3
2021-02-26,11913718,18794951.0296391,427651.314563466,214178.75852978,-7378795.8911492,12057985.2115832,1_487_3
2021-02-27,12166275,18794670.5739905,338752.778301532,435532.177291568,-7378795.8911492,12190159.6384344,1_487_3
2021-02-28,12044441,18794390.1183418,380302.810305926,276813.050315662,-7378795.8911492,12072710.0878142,1_487_3
2021-03-01,12085080,18794109.6626932,277223.91288049,399155.829098888,-7378795.8911492,12091693.5135233,1_487_3
2021-03-02,11791196,18793829.2070445,205738.267500402,261627.200782546,-7378795.8911492,11882398.7841782,1_487_3
2021-03-03,12016537,18793548.7513958,425570.584639339,273361.505907903,-7378795.8911492,12113684.9507939,1_487_3
2021-03-04,12104459,18793268.2957472,359267.595430314,365313.71647092,-7378795.8911492,12139053.7164992,1_487_3
2021-03-05,12078798,18792987.8400985,297399.747011283,401507.756702125,-7378795.8911492,12113099.4526627,1_487_3
2021-03-06,12326150,18792707.3844499,452817.704084075,412876.493426135,-7378795.8911492,12279605.6908109,1_487_3
2021-03-07,12095998,18792426.9288012,422501.726988186,170086.668640779,-7378795.8911492,12006219.433281,1_487_3
2021-03-08,12447276,18792146.4731526,402769.108970417,418374.34729176,-7378795.8911492,12234494.0382655,1_487_3
2021-03-09,12527132,18791866.0175039,434166.791964256,433423.57011954,-7378795.8911492,12280660.4884385,1_487_3
2021-03-10,12475158,18791585.5618552,444943.248902076,329751.054494499,-7378795.8911492,12187483.9741026,1_487_3
2021-03-11,12330908,18791305.1062066,356664.903191279,289220.878598114,-7378795.8911492,12058394.9968468,1_487_3
2021-03-12,12056127,18791024.6505579,170402.697273682,253365.651817037,-7378795.8911492,11835997.1084995,1_487_3
2021-03-13,12218414,18790744.1949093,318582.020627182,387436.77009828,-7378795.8911492,12117967.0944856,1_487_3
2021-03-14,12014311,18790463.7392606,391986.840727479,179809.281094735,-7378795.8911492,11983463.9699336,1_487_3
2021-03-15,12278558,18790183.283612,394739.746482744,361198.496039423,-7378795.8911492,12167325.6349849,1_487_3
2021-03-16,12158866,18789902.8279633,223730.129410496,407848.229722926,-7378795.8911492,12042685.2959475,1_487_3
2021-03-17,11968373,18789622.3723147,301480.099555549,285757.162649105,-7378795.8911492,11998063.7433701,1_487_3
2021-03-18,12279425,18789341.916666,448246.714276962,382009.516614966,-7378795.8911492,12240802.2564087,1_487_3
2021-03-19,12040568,18789061.4610173,164899.826124475,393089.598474103,-7378795.8911492,11968254.9944667,1_487_3
2021-03-20,11754737,18788781.0053687,42979.2851889641,337692.26377279,-7378795.8911492,11790656.6631812,1_487_3
2021-03-21,11958562,18788500.54972,332938.580782442,424145.977465814,-7378795.8911492,12166789.2168191,1_487_3
2021-03-22,11832692,18788220.0940714,381449.733773915,235483.145996598,-7378795.8911492,12026357.0826927,1_487_3
2021-03-23,11960377,18787939.6384227,224015.799869469,419725.459045924,-7378795.8911492,12052885.0061889,1_487_3
2021-03-24,11711790,18787659.1827741,330206.671382828,176806.065279256,-7378795.8911492,11915876.028287,1_487_3
2021-03-25,11861192,18787378.7271254,377283.900787745,223023.257986232,-7378795.8911492,12008889.9947502,1_487_3
2021-03-26,11764167,18787098.2714768,170949.219825898,288895.294367605,-7378795.8911492,11868146.8945211,1_487_3
2021-03-27,12059918,18786817.8158281,406622.190729017,371072.34932568,-7378795.8911492,12185716.4647336,1_487_3
2021-03-28,12240381,18786537.3601794,428252.829057811,408937.320863024,-7378795.8911492,12244931.6189511,1_487_3
2021-03-29,12134068,18786256.9045308,425839.429536685,259480.044572224,-7378795.8911492,12092780.4874905,1_487_3
2021-03-30,12153183,18785976.4488821,392416.539215815,239518.175460823,-7378795.8911492,12039115.2724096,1_487_3
2021-03-31,12127419,18785695.9932335,212606.29424316,364153.735697612,-7378795.8911492,11983660.1320251,1_487_3
2021-04-01,12009490,18785415.5375848,240135.28282529,346370.394241889,-7378795.8911492,11993125.3235028,1_487_3
2021-04-02,12182088,18785135.0819362,409750.661003551,373321.571156248,-7378795.8911492,12189411.4229468,1_487_3
2021-04-03,11918005,18784854.6262875,258768.123064891,250945.749728757,-7378795.8911492,11915772.607932,1_487_3
2021-04-04,12070851,18784574.1706389,439558.780863207,214960.66388613,-7378795.8911492,12060297.724239,1_487_3
2021-04-05,12271320,18784293.7149902,430618.135961953,315641.305949202,-7378795.8911492,12151757.2657522,1_487_3
2021-04-06,12248952,18784013.2593415,444514.470717688,201257.654370788,-7378795.8911492,12050989.4932808,1_487_3
2021-04-07,12444569,18783732.8036929,367132.472241479,422600.333670946,-7378795.8911492,12194669.7184561,1_487_3
2021-04-08,12093679,18783452.3480442,360695.510961066,176410.042158652,-7378795.8911492,11941762.0100148,1_487_3
2021-04-09,12063347,18783171.8923956,218117.106610906,302844.215303842,-7378795.8911492,11925337.3231611,1_487_3
2021-04-10,12080374,18782891.4367469,429016.478419314,186919.715346542,-7378795.8911492,12020031.7393636,1_487_3
2021-04-11,12280023,18782610.9810983,368978.587908303,361109.983884943,-7378795.8911492,12133903.6617423,1_487_3
2021-04-12,12083087,18782330.5254496,239578.389378372,325018.006050723,-7378795.8911492,11968131.0297295,1_487_3
2021-04-13,12076667,18782050.069801,260375.810079046,390233.881433026,-7378795.8911492,12053863.8701638,1_487_3
2021-04-14,12269486,18781769.6141523,451062.497350481,362696.838046974,-7378795.8911492,12216733.0584006,1_487_3
2021-04-15,12357736,18781489.1585036,424530.530437389,394372.336449122,-7378795.8911492,12221596.134241,1_487_3
2021-04-16,11876023,18781208.702855,201658.984888646,186365.339793491,-7378795.8911492,11790437.1363879,1_487_3
2021-04-17,12130322,18780928.2472063,432131.724990123,249948.173922094,-7378795.8911492,12084212.2549693,1_487_3
2021-04-18,12072955,18780647.7915577,353021.381405526,239772.193526853,-7378795.8911492,11994645.4753409,1_487_3
2021-04-19,11917326,18780367.335909,257141.333671,213752.521188096,-7378795.8911492,11872465.2996189,1_487_3
2021-04-20,12278708,18780086.8802604,427039.360109511,372163.093346404,-7378795.8911492,12200493.4425671,1_487_3
2021-04-21,11946155,18779806.4246117,284599.340538823,216049.510371578,-7378795.8911492,11901659.3843729,1_487_3
2021-04-22,11726507,18779525.968963,94629.7817895741,211819.303205292,-7378795.8911492,11707179.1628087,1_487_3
2021-04-23,11806003,18779245.5133144,91086.2310197458,391292.702758863,-7378795.8911492,11882828.5559438,1_487_3
2021-04-24,11888204,18778965.0576657,290990.912452909,412536.071299195,-7378795.8911492,12103696.1502686,1_487_3
2021-04-25,11483679,18778684.6020171,137812.568966275,203494.92490854,-7378795.8911492,11741196.2047427,1_487_3
2021-04-26,11836510,18778404.1463684,406136.033568001,311158.873170095,-7378795.8911492,12116903.1619573,1_487_3
2021-04-27,12044483,18778123.6907198,351702.766383087,437224.015574643,-7378795.8911492,12188254.5815283,1_487_3
2021-04-28,11697913,18777843.2350711,328536.881436242,164856.262107307,-7378795.8911492,11892440.4874655,1_487_3
2021-04-29,12149287,18777562.7794225,424831.263566679,387145.839232246,-7378795.8911492,12210743.9910722,1_487_3
2021-04-30,12387882,18777282.3237738,454963.959242601,437877.473639282,-7378795.8911492,12291327.8655065,1_487_3
2021-05-01,12225347,18777001.8681251,307610.172923165,416396.011813748,-7378795.8911492,12122212.1617129,1_487_3
2021-05-02,12008490,18776721.4124765,117931.867066265,408867.849671834,-7378795.8911492,11924725.2380654,1_487_3
2021-05-03,11850813,18776440.9568278,373988.042586659,167791.21274903,-7378795.8911492,11939424.3210143,1_487_3
